slug,epoch,t_sec,up_best_bid,up_best_ask,up_mid,spread,top3_bid_depth,top3_ask_depth,down_best_bid,down_best_ask,last_event_age_ms
btc-updown-15m-1766705400,1766705400,0,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,789311
btc-updown-15m-1766705400,1766705400,15,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,804311
btc-updown-15m-1766705400,1766705400,30,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,819311
btc-updown-15m-1766705400,1766705400,45,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,834311
btc-updown-15m-1766705400,1766705400,60,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,849311
btc-updown-15m-1766705400,1766705400,75,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,864311
btc-updown-15m-1766705400,1766705400,90,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,879311
btc-updown-15m-1766705400,1766705400,105,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,894311
btc-updown-15m-1766705400,1766705400,120,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,909311
btc-updown-15m-1766705400,1766705400,135,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,924311
btc-updown-15m-1766705400,1766705400,150,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,939311
btc-updown-15m-1766705400,1766705400,165,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,954311
btc-updown-15m-1766705400,1766705400,180,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,969311
btc-updown-15m-1766705400,1766705400,195,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,984311
btc-updown-15m-1766705400,1766705400,210,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,999311
btc-updown-15m-1766705400,1766705400,225,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1014311
btc-updown-15m-1766705400,1766705400,240,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1029311
btc-updown-15m-1766705400,1766705400,255,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1044311
btc-updown-15m-1766705400,1766705400,270,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1059311
btc-updown-15m-1766705400,1766705400,285,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1074311
btc-updown-15m-1766705400,1766705400,300,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1089311
btc-updown-15m-1766705400,1766705400,315,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1104311
btc-updown-15m-1766705400,1766705400,330,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1119311
btc-updown-15m-1766705400,1766705400,345,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1134311
btc-updown-15m-1766705400,1766705400,360,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1149311
btc-updown-15m-1766705400,1766705400,375,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1164311
btc-updown-15m-1766705400,1766705400,390,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1179311
btc-updown-15m-1766705400,1766705400,405,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1194311
btc-updown-15m-1766705400,1766705400,420,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1209311
btc-updown-15m-1766705400,1766705400,435,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1224311
btc-updown-15m-1766705400,1766705400,450,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1239311
btc-updown-15m-1766705400,1766705400,465,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1254311
btc-updown-15m-1766705400,1766705400,480,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1269311
btc-updown-15m-1766705400,1766705400,495,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1284311
btc-updown-15m-1766705400,1766705400,510,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1299311
btc-updown-15m-1766705400,1766705400,525,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1314311
btc-updown-15m-1766705400,1766705400,540,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1329311
btc-updown-15m-1766705400,1766705400,555,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1344311
btc-updown-15m-1766705400,1766705400,570,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1359311
btc-updown-15m-1766705400,1766705400,585,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1374311
btc-updown-15m-1766705400,1766705400,600,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1389311
btc-updown-15m-1766705400,1766705400,615,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1404311
btc-updown-15m-1766705400,1766705400,630,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1419311
btc-updown-15m-1766705400,1766705400,645,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1434311
btc-updown-15m-1766705400,1766705400,660,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1449311
btc-updown-15m-1766705400,1766705400,675,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1464311
btc-updown-15m-1766705400,1766705400,690,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1479311
btc-updown-15m-1766705400,1766705400,705,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1494311
btc-updown-15m-1766705400,1766705400,720,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1509311
btc-updown-15m-1766705400,1766705400,735,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1524311
btc-updown-15m-1766705400,1766705400,750,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1539311
btc-updown-15m-1766705400,1766705400,765,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1554311
btc-updown-15m-1766705400,1766705400,780,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1569311
btc-updown-15m-1766705400,1766705400,795,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1584311
btc-updown-15m-1766705400,1766705400,810,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1599311
btc-updown-15m-1766705400,1766705400,825,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1614311
btc-updown-15m-1766705400,1766705400,840,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1629311
btc-updown-15m-1766705400,1766705400,845,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1634311
btc-updown-15m-1766705400,1766705400,850,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1639311
btc-updown-15m-1766705400,1766705400,855,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1644311
btc-updown-15m-1766705400,1766705400,860,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1649311
btc-updown-15m-1766705400,1766705400,865,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1654311
btc-updown-15m-1766705400,1766705400,870,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1659311
btc-updown-15m-1766705400,1766705400,875,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1664311
btc-updown-15m-1766705400,1766705400,880,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1669311
btc-updown-15m-1766705400,1766705400,885,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1674311
btc-updown-15m-1766705400,1766705400,890,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1679311
btc-updown-15m-1766705400,1766705400,895,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1684311
btc-updown-15m-1766705400,1766705400,897,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1686311
btc-updown-15m-1766705400,1766705400,899,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1688311
btc-updown-15m-1766705400,1766705400,900,0.5,0.51,0.505,0.01,4624.07,6721.64,0.49,0.5,1689311
btc-updown-15m-1766716200,1766716200,0,0.39,0.4,0.395,0.01,599.09,941.97,0.6,0.61,102
btc-updown-15m-1766716200,1766716200,15,0.57,0.58,0.575,0.01,112.85,129.13,0.42,0.43,5
btc-updown-15m-1766716200,1766716200,30,0.55,0.57,0.56,0.02,448,562.14,0.43,0.45,0
btc-updown-15m-1766716200,1766716200,45,0.56,0.57,0.565,0.01,329.91,507.7,0.43,0.44,6
